time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ir,red
104523,348,3176,32767,21824,-12137,-12725,173365,86341
104663,-376,-3444,6476,-21288,-905,7306,173016,85075
104803,-5136,-2700,4016,29034,9192,-7842,168736,84415
104943,1964,-6988,15552,-25893,-2885,12659,176810,86247
105083,-3488,-6012,268,14562,3917,-3650,168966,84270
105223,25468,6184,31320,-12276,3840,4317,177048,86358
105365,-4720,-5040,1580,-3623,1149,5353,168924,84159
105505,13572,9596,32767,13386,-24523,-14907,176115,86646
105645,-2476,-3520,4036,-15275,4074,8755,171557,84631
105785,-6924,-1820,9388,28298,1626,-13381,168620,84520
105925,1672,-7648,14380,-22773,-1599,12998,172693,84971
106067,-4204,-6132,1552,15666,8175,-5888,168308,84001
106207,15580,-540,25500,-15487,2721,9025,176595,86175
106347,-7040,-6224,664,1988,2365,2249,168291,84154
106487,30776,16580,32767,3510,-23554,-6767,177203,86660
106627,-3104,-2880,5708,-8636,4078,10261,169513,84402
106767,-8584,-2968,12536,28439,1598,-14695,169375,85381
106909,-796,-6276,11408,-22280,-1475,10237,172756,84989
107049,-4280,-5772,1804,16493,4393,-6583,169003,84384
107189,9856,-2712,21864,-12853,73,11599,176571,86322
107329,-10904,-5680,4500,3302,11753,-483,169048,84239
107469,26004,13632,32767,-4315,-9167,-1588,177425,86580
107611,-3656,-4400,4916,-8587,1643,3710,168421,84100
107751,1580,3288,32767,15861,-10805,-12882,172168,86568
107891,388,-4200,5744,-12800,-3114,12717,168211,84263
108031,-7728,-4684,7252,24004,2251,-16074,168379,84233
108171,2632,-5180,16604,-15125,-2652,17728,169992,84218
108311,-5468,-3696,3384,14573,5277,-9742,168053,84061
108453,13104,-2368,22708,-10674,-2246,12767,172151,85156
108593,-14680,-5612,5596,-1556,10697,-8869,168397,84123
108733,24280,4412,22472,-1264,7802,3059,174559,85759
108873,-8360,-2884,12808,-2746,3013,14663,168649,84242
109013,10500,1780,19376,-629,-3667,-24648,172350,86006
109155,664,-364,12284,2810,-2293,25153,170302,84562
109295,-7044,-3436,15596,-2350,2638,-28078,169652,84729
109435,10236,-4072,11352,4555,2528,20200,172008,85163
109575,-13360,-6004,14644,-1666,1516,-17062,170384,84751
109715,16820,-2440,13784,865,-760,10558,174794,85896
109855,-13580,-5100,16256,-1673,5003,1952,170471,84597
109997,21940,1328,16820,-1709,-1665,-3433,175560,86314
110137,-8604,-3936,14388,1033,2849,10235,171032,84891
110277,16116,4336,20268,-4338,-5824,-19634,175143,86468
110417,-3936,-2876,12216,3609,948,19381,170905,84760
110557,1236,1508,17212,1414,-5418,-31758,171782,86042
110699,2852,-1116,11948,2418,1775,27308,172374,84935
110839,-8052,-4968,13484,-131,341,-24503,171268,85050
110979,14012,-1480,13728,3178,794,22563,176291,86163
111119,-17128,-7684,11572,-3663,4840,-14523,171215,84961
111259,28220,1968,16560,606,-81,13654,177819,86777
111399,-21776,-5640,15620,-3859,3607,1236,171398,84962
111541,24456,5704,20500,-3807,-5716,-15628,177184,86810
111681,-5940,-2268,14620,3013,-1721,17392,171477,84948
111821,11440,1088,15752,-3044,-3860,-28501,173811,86332
111961,5056,-1640,12652,6626,-4453,24606,173112,85446
112101,-8044,-5516,13820,-4199,-764,-23943,171261,84993
112241,15456,-2724,11436,4106,773,18693,174829,85820
112383,-17768,-5648,16068,-2104,10895,-5211,171265,84776
112523,17528,-340,16908,-2180,2759,-3731,175930,86275
112663,-8200,-3076,16764,-937,5277,9720,171971,85183
112803,17556,-108,15844,-2299,-5712,-14734,176500,86749
112943,-1388,-1584,14144,3838,-5904,21962,174721,85897
113085,-1036,-2540,14432,199,671,-28829,172872,85844
113225,6516,-2704,12540,2348,-2252,24378,175066,85832
113365,-7068,-5164,14576,-1685,-1297,-22806,171970,85539
113505,12316,-3048,13588,4181,-842,18458,175685,86168
113645,-10972,-5304,14788,-3684,2994,-7008,171599,85139
113785,17444,-3952,13580,-5087,1334,-2161,176089,86346
113927,-6224,-3988,14712,-614,-1635,12452,172642,85246
114067,6556,-1528,14708,1393,3727,-23191,174623,86326
114207,6520,-3028,13860,4813,-6792,21713,175265,86176
114347,-7812,-5488,14412,-2637,610,-17608,171978,85485
114487,17548,-4432,13732,-2891,2224,10220,176740,86392
114627,-8540,-4400,14028,-313,1075,7707,171893,85122
114769,12044,-836,17740,-1106,4061,-21198,176608,86759
114909,224,-3256,11624,3394,-2155,19802,174107,85575
115049,2448,432,25340,6263,-954,-7769,175803,86780
115189,3444,-5812,6444,-17887,2677,3471,175437,86094
115329,-3028,-3576,1352,28036,4573,-2284,170085,84985
115471,6028,-6972,23860,-19379,-4160,7799,177828,86675
115611,-328,-6136,-516,7820,1610,3421,169797,84632
115751,18068,12088,32767,-2803,-5115,-1309,177790,86840
115891,860,-4052,4380,-7387,819,4706,171884,85111
116031,-380,1672,25832,21445,-2061,-6549,173665,86662
116171,2880,-3908,8960,-21771,-1692,2810,174605,85825
116313,-1752,-4564,2660,19535,6428,-1861,169380,84648
116453,7836,-6244,21364,-17795,-2692,5665,177361,86452
116593,-140,-5668,1416,7369,2854,1035,169324,84631
116733,12632,5728,31276,-6646,-1637,2131,177393,86785
116873,-3148,-5936,3708,-1188,3847,-308,169321,84612
117013,15100,12728,32767,3144,-12138,-8218,177523,86925
117155,-1220,-3252,4656,-12360,1852,4869,170403,84702
117295,-5976,-2524,11468,27410,8238,-8965,169386,85212
117435,3996,-6088,14596,-21226,-4256,2574,173156,85465
117575,-1276,-5312,1052,15944,6919,3399,168513,84424
117715,13592,1460,27952,-13192,-7501,3132,176307,86416
117857,-1848,-4456,3536,2613,7451,12517,168919,84526
117997,1264,7712,32767,11390,-9202,-8863,173363,86291
118137,64,-2144,7080,-17362,362,4279,168929,84500
118277,-6396,-4016,5360,25341,9835,-3484,168691,84633
118417,3508,-5912,17984,-23283,-5372,5348,174686,85567
118557,-2312,-4992,828,11247,2986,714,168523,84449
118699,18464,7816,32720,-10142,-11051,-298,176407,86473
118839,-3488,-3800,2896,-3208,5712,5903,168613,84360
118979,7068,7020,32767,19404,-11106,-14342,174101,86972
119119,652,-2168,6216,-16475,-946,6916,169757,84696
119259,-6784,-3668,7640,25174,10869,-8778,168735,84755
119399,4256,-6876,13600,-22016,-7451,11168,173735,85552
119541,-2212,-5116,1408,15412,6709,-5184,169005,84525
119681,11332,428,24268,-10879,-5552,4521,175770,86185
119821,-2952,-4328,3624,2997,2819,-367,169227,84676
119961,27244,12092,30240,-3692,-8938,1812,175829,86403
120101,-1004,-2844,5388,-5312,1581,4410,168959,84548
120241,9012,8468,32767,12241,-13466,-12924,173408,86446
120383,2368,-1872,7380,-11038,-499,6841,169046,84540
120523,-5892,-4188,12224,20532,8480,-10664,168903,85093
120663,3224,-4716,12096,-18970,-1396,11450,171898,85097
120803,-3716,-4196,1332,16583,6018,-4020,168605,84506
120943,11396,-484,27260,-14686,-7266,4680,176585,86438
121083,-3200,-4424,3060,1188,1329,906,168608,84447
121225,22460,15540,32767,2797,-13505,-6817,177137,86768
121365,-1500,-1836,4936,-9878,3846,7083,168761,84515
121505,-1772,376,25348,21542,-7369,-12385,171033,86719
121645,2280,-3444,8084,-16560,-4001,7947,170013,84610
121785,-5804,-4172,8136,18339,6123,-8052,168508,84625
121925,3004,-6796,14204,-15943,-3626,11258,171126,84836
122067,-3004,-5368,2968,13390,9875,-7555,168702,84500
122207,12024,-1548,23928,-10996,-1104,8121,172946,85553
122347,-2728,-4460,4876,1060,3547,2404,168099,84486
122487,25540,13140,31036,595,-7713,-1534,174374,85840
122627,176,-2712,5980,-2469,2040,2284,168282,84467
122769,20208,16700,32767,1638,-19299,-2786,176101,86574
122909,-3340,-3036,5808,-14619,1466,6310,168500,84522
123049,-2056,-1956,11412,27332,9788,-10301,169276,86120
123189,8456,-6644,11012,-18563,-12337,6665,173794,85745
123329,-5128,-5136,3192,19127,8920,-7233,168874,84705
123469,8632,-6652,19544,-18234,-2977,12234,176524,86208
123611,-3612,-5220,1924,7180,7250,-2563,168784,84564
123751,21396,3764,26400,-7941,-540,4956,176954,86599
123891,-2644,-4000,3764,922,2369,2019,169146,84790
124031,29132,10132,32767,-663,-10731,-1894,177251,86731
124171,-1912,-3068,4896,-3724,2998,3074,169075,84653
124311,23160,13188,32767,6991,-20451,-7861,176736,86851
124453,-936,-1452,6020,-5671,2067,3745,169141,84642
124593,4164,5764,32056,16325,-2613,-14293,173199,86844
124733,140,-1716,7372,-19431,3150,9608,171070,84904
124873,-3676,-4328,3516,22006,11656,-8079,168732,84626
125013,4676,-6824,16304,-20943,-5078,11768,174409,85653
125155,-4068,-5264,928,13644,8554,-4268,169091,84647
125295,16316,-848,25760,-12344,3455,8239,177461,86659
125435,-4128,-3772,2956,3067,3812,906,169289,84745
125575,24464,1132,23808,-7854,3129,6592,177311,86687
125715,-3404,-4108,2916,3653,6268,-37,169457,84785
125857,32767,9640,32320,-3057,-8001,-187,178050,86957
125997,-2816,-2672,4152,-2528,2364,3493,169657,84742
126137,30172,10512,31568,614,-10542,-2705,177642,86882
126277,-704,-1036,4872,2227,3337,1653,169299,84799
126417,28584,7996,32767,-5336,-10870,-1639,178148,87091
126557,-1692,216,5896,-7263,-895,6322,169823,84768
126699,3892,6080,18328,22682,-1299,-11369,170216,85307
126839,7024,-3608,14332,-14226,-3445,5759,171114,85088
126979,-3236,-1576,8356,9244,6800,-2842,169081,84758
127119,5444,-1416,15704,-12385,1897,5411,171877,85110
127259,-2888,-3164,5700,15988,12003,-7558,168785,84655
127401,8548,-2076,21056,-22182,-3058,14028,175555,86072
127541,-5240,-1324,1232,7022,-1048,-2585,168934,84627
127681,28424,15072,32767,-7400,-8873,277,178238,87281
127821,-3992,-1656,2464,-3018,3729,7626,169396,84733
127961,6012,10076,32767,14591,-9409,-12145,176648,87203
128103,-1156,-376,5548,-15821,783,4578,169451,84740
128243,-5588,-3020,15784,26046,6724,-8664,169645,85738
128383,332,-4472,10856,-19116,-7352,8442,172034,85245
128523,-4196,-4908,3404,19391,8454,-9717,168794,84693
128663,4612,-5428,16768,-19504,-3695,11762,172828,85351
128805,-5928,-5580,1572,12951,5003,-5686,168444,84498
128945,12588,176,25472,-10508,-5607,6209,176465,86604
129085,-7152,-4040,4016,2941,5545,722,168709,84730
129225,21764,12628,30032,-4945,-12232,-920,175743,86668
129365,-4020,-2484,4588,-1277,2114,3069,168352,84587
129505,22764,14716,32767,-3559,-13841,-233,176983,86938
129647,-3440,-2692,4616,-6564,5027,4397,169059,84701
129787,10564,11960,32767,10136,-11464,-11970,176927,87299
129927,-2248,-332,5716,-8331,1528,6852,169132,84925
130067,924,2572,21848,14513,-8143,-22904,172823,86932
130207,9976,-432,14180,-3409,-4703,14320,173783,86114
130349,-15048,-2852,14212,-2837,7635,-1788,169488,84820
130489,25464,5720,18164,-1230,-1603,-2178,175580,86758
130629,-12984,328,15740,-2363,7348,14528,169927,84997
130769,16432,2656,17608,-2737,-5620,-18589,175841,87074
130909,-7192,1500,15184,2281,3525,23898,171430,85253
131051,6172,3032,17672,-5852,-7224,-32768,175793,87107
131191,2252,1404,12900,7958,-3437,29483,173636,85884
131331,-4756,-1128,18392,-6072,-4161,-32768,174200,86939
131471,9596,-1236,10840,8062,-566,27142,175713,86588
131611,-11700,-6020,16396,-5933,-707,-22565,173717,86265
131753,15972,-3572,10908,3004,-2047,13525,177183,86842
131893,-15628,-3888,18016,275,7729,1179,173308,85843
132033,22320,-4,14876,-5309,1028,-1502,178417,87510
132173,-8100,-1600,16408,4992,1693,14574,174245,86060
132313,13844,1468,16256,-7871,-6118,-23171,177245,87387
132455,-1192,-824,13348,8109,-1281,24120,174209,86086
132595,3404,212,17948,-7269,-4508,-31632,175419,87109
132735,3744,64,12116,10487,-2383,29363,175900,86727
132875,-3304,-972,17920,-7488,-6410,-32768,175716,87123
133015,7424,-2336,10036,10866,-293,26294,175578,86629
133155,-6844,-5088,15144,-906,-3244,-26858,174222,86664
133297,6532,-1716,14560,6589,6851,26663,177786,87042
133437,-5692,-4204,14840,-4613,-387,-28919,174984,86823
133577,8504,-1424,12156,8488,468,25696,177446,87140
133717,-7296,-4620,17348,-6959,616,-25361,175014,86733
133857,11660,-3148,9468,9076,4663,21912,177262,86971
133999,-11096,-5540,16152,-2304,1283,-17395,175056,86698
134139,7120,-4400,10836,4358,1205,18009,177876,87190
134279,-11160,-5448,16732,-3864,1781,-24927,174595,86756
134419,10680,-2036,11480,8102,2110,22924,177964,87284
134559,-12856,-6656,14284,-2452,186,-23735,174416,86510
134699,18600,-1132,12840,7764,5487,24654,178913,87388
134841,-15408,-6496,13628,-1772,1731,-18998,173433,86136
134981,15036,-6764,13208,-15515,2833,12065,178673,87237
135121,1380,-7876,2468,13213,-4588,8878,171138,85813
135261,-9624,-3276,24756,818,10143,-21138,175860,86773
135401,21244,-6828,7636,-2836,-3071,9901,178242,87351
135543,-11672,-3944,17508,1831,1140,11573,174964,86316
135683,16408,1892,16220,-9269,-579,-21144,178313,87510
135823,-2856,-88,14908,11977,-2913,24300,176381,86902
135963,10612,3676,19788,-14590,-6133,-30401,178291,87476
136103,10508,-5828,7084,9748,6743,20736,173175,85958
136243,-12264,-6228,17316,-827,11346,-10381,173368,86016
136385,17200,-1936,13000,2809,975,12462,178374,87288
136525,-13532,-2992,17164,-700,11183,663,173728,85920
136665,22268,852,15404,-6221,-784,-7049,178017,87496
136805,-4592,224,16088,8610,1583,21212,173385,86024
136945,12636,3220,17160,-11977,-3531,-26194,177382,87218
137087,1712,636,12340,8160,512,25770,173614,86069
137227,372,-1008,16100,-8471,-8588,-31014,174731,86899
137367,7968,-1812,11240,11308,-609,24482,173477,86258
137507,-9840,-4684,17776,-5909,-6318,-26621,173065,86159
137647,7700,-648,11932,10910,-3003,24852,174778,86560
137789,-12064,-5204,16080,-3281,-1163,-25242,173657,86377
137929,16548,452,16212,3539,-3773,19137,176879,86965
138069,-18244,-6592,13976,-8018,459,-12210,172833,86027
138209,18624,-804,14512,6059,3345,15400,176158,86940
138349,-21456,-4248,15488,-1488,9215,-4333,173090,85924
138491,21204,2156,18584,41,247,-30,177216,87110
138631,-15996,-636,15144,-881,7084,9594,171971,85649
138771,19360,6336,19348,-10917,-11267,-19703,177264,87536
138911,-3008,744,13416,6874,-121,26767,172746,85944
139051,-2140,588,16048,-5010,-4706,-32768,175010,87101
139193,8004,104,11416,9973,-339,32271,175958,86739
139333,-13388,-5188,15248,-3853,-5354,-27625,174335,86601
139473,16528,-1484,11244,6502,172,21650,178138,87361
139613,-20592,-5436,16928,-1175,2617,-13142,173410,86243
139753,19528,24,14872,-1399,-1134,9004,178375,87537
139893,-15284,-3184,14728,-4068,8473,2975,173009,85873
140035,20764,3212,17708,1066,-61,2700,178495,87605
140175,-14296,-2272,15140,-671,4978,5628,172086,85755
140315,17436,2404,17088,-3322,-945,-16372,177426,87646
140455,-10068,-1016,12868,5754,7929,15323,171106,85451
140595,19072,9688,26228,-14241,-9713,-3496,178587,87691
140737,-5540,-5144,1940,379,-211,10221,170713,85422
140877,9968,15264,32767,5844,-11386,-13256,178567,87676
141017,-1288,-2908,4148,-10514,725,5006,171660,85669
141157,-3832,2180,29508,24434,9219,-5451,173836,87431
141297,-932,-2608,6884,-19371,812,3497,173491,85941
141439,-4864,-1236,4952,27820,12601,-6179,170541,86253
141579,3896,-4952,13936,-19300,-5734,3502,176555,86738
141719,-5592,-4604,752,17286,7548,-6075,170444,85739
141859,8028,-5296,21116,-17153,-4729,4545,179310,87726
141999,-4140,-3728,1904,6788,3111,-272,171376,85750
142139,21756,19076,32767,-3363,-14945,-608,178968,87761
142281,-2776,-2292,4208,-4453,2027,5428,172488,85714
142421,-668,13284,32767,8642,-10839,-8326,178243,87727
142561,-2268,-2188,6588,-10612,1168,4044,173219,85949
142701,-3940,764,25340,19194,5592,-6248,173235,87157
142841,412,-4776,11388,-17458,44,7146,174356,86145
142983,-2648,-4020,2020,17215,4959,-4812,170894,85548
143123,7048,-2844,20668,-14983,-7398,4611,177806,87247
143263,-3580,-4284,3228,5705,8850,863,169919,85337
143403,16352,9300,25284,-9480,561,5511,177838,87255
143543,-236,-4340,4224,-1076,1936,1118,170390,85406
143685,14364,12748,32767,904,-16230,-6729,177935,87342
143825,-852,-3712,5476,-6591,2096,5675,170234,85285
143965,-5492,-848,31116,20561,4115,-6681,172500,86765
144105,-516,-6592,10316,-18325,2731,8119,172596,85603
144245,-3164,-4140,6728,15539,10291,-5848,170868,85660
144385,6232,-8076,17824,-15858,-5411,6959,175865,86541
144527,-4600,-5824,1444,11762,2603,-2681,170581,85528
144667,3848,-3544,24696,-12946,-14067,1828,176700,86939
144807,-3652,-4100,2944,4561,2052,-158,170523,85521
144947,19116,13124,32767,-3738,-5697,-1192,177631,87223
145087,-4408,-2960,3512,-4917,5346,5971,170194,85386
145229,11952,10044,32767,10131,-5874,-9519,177948,87497
145369,-2592,-3072,6416,-14647,2064,7961,170596,85351
145509,-3252,-3520,13672,25964,9857,-10056,171793,86990
145649,5228,-7544,11844,-16701,-6704,9905,174106,86156
145789,-4508,-4384,5196,17485,8789,-7811,170495,85788
145929,12416,-8420,18892,-17001,-15771,5448,177456,87192
146071,-5192,-5640,1856,9247,4325,-1997,171042,85677
146211,12704,6208,28836,-10126,-5547,3282,177723,87347
146351,-5728,-4356,3040,-1452,4452,2229,170474,85570
146491,19980,18440,32767,2397,-16554,-6011,177788,87413
146631,-2208,-3768,6188,-10419,3499,4727,170457,85548
146773,-3864,-1876,23912,20156,-798,-9858,173752,87487
146913,364,-6512,9476,-14898,-1411,7626,172019,85710
147053,-3820,-2840,6008,21943,10409,-8073,169979,85594
147193,6860,-7764,15592,-18096,-6254,8667,175648,86555
147333,-6200,-6236,2496,9400,8419,-2042,169945,85463
147473,16008,12148,30692,-10034,-8186,2615,178975,87791
147615,-4136,-4648,4512,-769,6343,3659,170152,85460
147755,4156,10160,32767,7751,-4379,-10205,178209,87651
147895,-2064,-3784,5924,-12208,1031,6110,170768,85734
148035,-4172,-3080,9568,23906,8270,-7083,171123,86678
148175,1984,-8348,10384,-15556,-12399,4195,174575,86455
148317,-4652,-4600,3220,15655,13438,-6401,170195,85581
148457,6536,-6384,16000,-17882,-9842,9704,176381,86818
148597,-5536,-5172,-48,11227,4141,-3975,170095,85569
148737,19724,9964,32767,-10697,-12164,6840,178352,87411
148877,-6540,-3168,2588,-4127,15380,3889,169833,85370
149017,10456,12100,32767,7993,-6450,-11743,178615,87768
149159,2040,-2648,6812,-15019,6548,11389,173671,85907
149299,-2060,-3616,12628,27439,13047,-8867,172671,87292
149439,7356,-6552,10984,-19983,-13101,12970,176729,87273
149579,-3836,-4604,1912,20997,8692,-8355,170731,85938
149719,7016,-6280,17000,-14573,-19956,5451,177921,87472
149861,-6976,-5596,1732,8601,10270,-1826,170637,85647
150001,15532,8536,32116,-10128,-15876,2990,179319,87899
150141,-3988,-1684,3784,839,10247,8440,171446,85772
150281,12592,16760,32767,787,-5511,-5538,179638,88062
150421,-3204,-3236,4988,-8614,9072,3157,175138,86521
150561,4020,7480,32767,9708,-3031,-10004,179418,87943
150703,328,-3180,6816,-9266,3063,7158,176180,86867
150843,3612,1552,32767,19230,11048,-6116,179067,88014
150983,228,-4684,7008,-12229,-2028,7402,175966,86997
151123,-712,-212,18680,22219,9498,-8621,175810,87894
151263,2200,-2576,9828,-16108,-1208,6405,176441,87062
151403,-2460,-3036,5800,21301,9011,-5142,171637,86723
151545,3248,-6252,11932,-18742,-5419,5694,178048,87240
151685,-2524,-4868,1564,15842,6176,-2515,170282,85688
151825,9272,-2204,22528,-16473,-6918,4939,179002,87760
151965,-4644,-5412,1464,7601,1343,-248,170095,85681
152105,17504,11500,32767,-11149,-16241,1767,179433,88044
152247,-5764,-5156,1212,2490,3681,4028,169877,85555
152387,12260,18112,32767,-2097,-8808,-3857,178733,87897
152527,-3920,-3524,6140,-7289,2900,3319,170432,85770
152667,-920,2816,31868,21342,2677,-4516,176320,87836
152807,1092,-1904,8836,-11838,-1294,3747,171058,85843
152947,-4220,-320,12088,21331,10699,-6002,170974,86941
153089,56,-2748,10228,-17042,-587,3348,173487,86269
153229,-3624,-3232,3504,15997,7106,-4734,170295,85984
153369,2808,-5320,15996,-17439,-3411,6880,175927,86862
153509,-5064,-5972,1152,9713,2790,-2071,169535,85659
153649,18608,13864,32767,-10177,-9729,3976,178378,87665
153789,-7052,-4748,1208,-1487,3276,3956,169879,85531
153931,9940,14780,32767,3140,-6393,-3886,178369,87816
154071,-3940,-2552,3988,-9633,4917,4001,170436,85653
154211,-1840,3440,32767,17608,-1406,-8887,176953,87950
154351,528,-2140,7156,-16442,1022,5355,172305,85888
154491,-2992,-1916,14716,27145,10958,-5529,172238,87247
154633,3644,-4492,12564,-21952,-9110,10134,174072,86440
154773,-2584,-2712,1040,23157,5639,-10771,169867,85773
154913,2688,-8024,16644,-18723,-1056,7029,175825,86895
155053,-4148,-4600,1208,11726,3473,-3799,169760,85739
155193,13592,4084,30080,-11950,-3620,4509,177855,87305
155333,-6332,-3904,1876,-1061,3722,3557,169506,85556
155475,10644,19364,32767,3176,-6733,-6691,178101,87802
155615,-4824,-3044,4608,-9918,5230,5803,169926,85631
155755,944,5252,32767,20028,35,-8219,177193,87936
155895,-684,-1932,7452,-19367,3306,8018,172535,85981
156035,-1816,-3092,5968,30700,9666,-5213,170823,86676
156175,1008,-5224,11944,-23650,-5670,9513,175351,86713
156317,-3176,-2604,964,23671,6008,-5583,170450,86027
156457,2740,-6028,15228,-22348,-5807,5227,177350,87408
156597,-7028,-4884,256,11610,2799,-3129,170029,85778
156737,20272,12840,32767,-13965,-13007,4963,178688,87771
156877,-6944,-3432,2536,-3656,8824,5314,170201,85678
157019,4532,6600,32767,12589,-3906,-5586,178931,87990
157159,564,-2500,7264,-11307,3348,6736,174229,86366
157299,-3820,-2100,14016,24418,4470,-8054,172369,87471
157439,864,-2712,9108,-18507,-9770,7591,174447,86631
157579,-3920,-4852,2292,14060,7591,-4937,170051,85827
157719,15328,10464,32767,199,-10522,-202,176490,87036
157861,-452,1728,14752,3552,1240,-213,170329,85836
158001,2328,2676,14512,1288,-2000,-570,169762,85648
158141,5176,7944,25412,-12038,-5660,8127,171395,86474
158281,-16240,-3432,8428,-12411,11476,-1360,171015,85884
158421,32396,8812,24324,-1872,-7253,-4784,179737,88360
158561,-13160,-900,14012,-3226,4935,16032,174672,86581
158703,15068,896,18828,-3468,-3085,-26022,179584,88382
158843,-6216,-1008,13840,3079,-3526,28324,177980,87636
158983,2156,536,20232,-747,1494,-32768,179270,88392
159123,-36,-1340,11176,3176,-2107,32767,178653,87980
159263,-5724,-5780,14100,420,6968,-32739,177543,87935
159405,11356,-2400,12804,3815,990,30699,179147,88128
159545,-19128,-8076,11480,-3656,3565,-17914,175308,87335
159685,27516,2644,19960,-2305,-2517,8149,179571,88432
159825,-26184,-6460,11828,-8144,9048,6960,174357,86719
159965,14780,2040,25812,-625,-22708,-25808,178117,88513
160105,-14408,-6116,12512,-7464,814,25201,176050,86885
160247,-7732,-8192,6020,3863,6637,-29740,173021,86494
160387,-6908,-3388,13428,9787,7893,32767,176917,87330
160527,-11964,-5960,11432,-513,-745,-32768,174689,87057
160667,3020,-4136,10648,9431,8657,29799,176423,87347
160807,-17824,-9552,10260,-2626,-912,-26422,174259,86751
160947,19900,-3224,8348,8797,18170,27418,176867,87192
161089,-23592,-9840,13128,-3484,8804,-24513,174628,86725
161229,22488,1192,15052,2488,19652,21711,178926,87876
161369,-25576,-6768,12532,-5446,5854,-479,174447,86718
161509,29836,584,22876,1882,-12703,1175,178895,88331
161649,-21128,-6684,11996,-6211,-2273,-7993,175736,87084
161791,23296,-3308,16464,5214,2508,19076,178694,87961
161931,-29332,-5964,13132,-4602,12885,-5474,175709,86881
162071,31504,-2152,21512,5703,-5167,4240,179279,88467
162211,-22224,-1132,15596,-3989,2226,7323,176634,87226
162351,17228,488,14288,-4479,-21154,-22581,176833,88245
162491,-17404,-1156,15452,3069,8993,30664,176784,87034
162633,8148,-824,13820,-9337,-11203,-31528,178531,88435
162773,-13068,-3680,14012,6338,-3246,28299,177454,87476
162913,-184,-740,13160,-10682,-3645,-32768,178160,88294
163053,-8900,-4972,9904,6560,-12599,32767,178205,87909
163193,-4260,-6140,9800,-5380,-402,-32768,175669,87373
163335,-7284,-6576,10520,9078,-8883,32767,177355,87697
163475,-12876,-4112,13404,-2905,-3094,-32768,175863,87211
163615,3548,-3296,9320,5812,8171,28606,177981,87776
163755,-25664,-9904,11008,-3196,2539,-27541,176278,87368
163895,12020,-2804,10060,4726,18249,26671,179866,88236
164037,-17208,-9936,8872,-4130,-4727,-30877,177640,87796
164177,6284,-3296,10848,10998,8482,29704,179994,88288
164317,-19724,-9708,10628,-4092,6517,-25408,178383,88010
164457,18916,460,12948,4324,2427,23465,180307,88543
164597,-30784,-9216,12396,-3628,5572,-9246,177968,87691
164737,22048,-2816,16536,1520,-11682,819,180243,88702
164879,-30248,-6160,13784,-507,6499,8246,177417,87377
165019,5712,-5588,6180,-6160,-12735,-29154,178512,88368
165159,-8508,-680,15796,11705,8171,32767,179679,88181
165299,-7292,-2716,12756,-9510,-3193,-32768,178898,88241
165439,-6544,368,10576,5011,6985,32767,178995,87919
165581,-13896,-4816,11088,-5898,741,-32768,178088,87988
165721,6428,-1524,7912,10682,7423,32767,179494,88241
165861,-26172,-8660,14888,-1624,1599,-27971,177197,87758
166001,20240,-2428,13920,1645,7182,16908,179663,88456
166141,-28212,-5580,12284,-3075,13717,3736,178157,87541
166283,18092,-7308,9128,-840,-13564,394,179408,88485
166423,-19140,-3356,11864,4269,2677,18344,176803,87196
166563,3204,-2000,13592,-6727,-13056,-31330,178219,88349
166703,-7484,-3852,10284,12253,-4870,32767,177898,87884
166843,-13432,-1808,13524,170,-9949,-32768,175701,87612
166985,384,-1420,11204,10743,19112,31965,177920,87626
167125,-10548,-2420,10876,-4261,-11198,-32768,175402,87373
167265,2128,164,11696,5973,11203,31408,178363,88038
167405,-20136,-5072,10388,-1834,-7867,-31304,175842,87393
167545,10520,1020,12568,4601,19648,26966,178528,88063
167685,-25016,-7188,10380,-3326,-4394,-25899,175792,87344
167827,18768,1148,15408,3468,11562,20519,179246,88305
167967,-29204,-7772,10452,-2462,6477,-14312,176005,87291
168107,27120,2260,19928,295,5054,12567,178996,88525
168247,-23992,-5888,12092,-1945,9304,1384,176449,87312
168387,27640,8508,24072,-20,-3061,2515,179406,88554
168529,-13592,-3232,10776,-2420,4639,11218,176420,87408
168669,10968,1116,19400,4274,-27360,-20634,175435,88224
168809,-13832,-4220,12820,-1600,5492,23614,175188,87371
168949,-5568,-2264,14296,1802,-23934,-32768,173866,87692
169089,-7728,-6348,11628,-13045,-6469,24947,173351,86816
169231,-5020,-9016,3176,12761,1959,-4725,172579,86506
169371,5912,8420,32767,-163,-8763,-6520,178422,88172
169511,-1192,-6336,4544,-12625,2399,2310,173462,86584
169651,-9152,-3212,13048,27687,8555,9063,173519,86948
169791,-4172,-6360,13924,-31427,-3975,-8485,175540,87157
169931,-624,-7988,-2252,24249,4695,14061,171570,86459
170073,-4312,-3492,29036,-27164,-2015,-8594,177211,87856
170213,448,-12580,356,-17602,17,-10196,172541,86966
170353,-25660,-7160,6088,-2641,15142,17559,176403,87428
170493,7580,-9140,10092,6742,-14363,-23832,177437,88378
170633,-12416,-7108,9128,-1960,738,30443,179449,88097
170775,-3352,-8832,1640,10953,-5878,-32768,177561,88298
170915,-8832,-7368,8328,1994,-375,32767,179428,88208
171055,-11672,-8868,5688,3029,-4220,-32768,177570,88206
171195,-2052,-9476,9736,2822,1103,32767,179947,88535
